,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_type,Vehicle_type,Temperature,Humidity,Weather,Traffic,Distance (km),Target
5325,44FC,BANGRES19DEL01,38.0,4.9,12.914264,77.6784,12.984264,77.7484,Meal ,motorcycle ,23.09,73.0,haze,High,19.58,41.11666667
5326,117E,VADRES15DEL01,34.0,4.7,16.89756628544272,70.17459636928464,0.04,0.04,Snack ,motorcycle ,26.29,82.0,light rain,High,13.4,33.36666667
5327,C44B,KNPRES09DEL01,39.0,4.0,26.473698,80.352677,26.513698,80.392677,Drinks ,scooter ,25.65,42.0,clear sky,Moderate,11.99,35.03333333
5328,4920,INDORES03DEL01,36.0,4.9,22.751857,75.866699,22.761857,75.876699,Meal ,scooter ,23.16,60.0,haze,Very Low,2.22,11.36666667
5329,4077,INDORES04DEL03,38.0,4.4,22.753659,75.903365,22.813659,75.963365,Buffet ,motorcycle ,23.2,60.0,haze,Moderate,14.3,30.98333333
5330,6B57,MYSRES17DEL02,39.0,4.2,12.326356,76.619103,12.406356,76.699103,Drinks ,motorcycle ,20.8,67.0,clear sky,Moderate,18.2,38.15
5331,869,VADRES08DEL03,29.0,4.6,16.89756628544272,70.17459636928464,0.09,0.09,Meal ,motorcycle ,26.4,81.0,light rain,High,13.4,33.36666667
5332,1A03,COIMBRES12DEL03,25.0,4.5,11.000762,76.981876,11.060762,77.041876,Drinks ,scooter ,25.97,65.0,haze,Moderate,11.89,35.41666667
5333,C683,DEHRES14DEL01,36.0,4.8,30.319528,78.040267,30.359528,78.080267,Snack ,motorcycle ,17.44,76.0,clear sky,Low,6.88,21.5
5334,C81,INDORES20DEL02,23.0,4.6,22.732225,75.874765,22.862225,76.004765,Meal ,scooter ,23.32,43.0,clear sky,Very High,28.77,51.41666667
5335,20EF,BANGRES20DEL01,23.0,5.0,12.972161,77.596014,13.082161,77.706014,Buffet ,scooter ,21.94,74.0,haze,Very High,22.56,57.85
5336,D96D,ALHRES04DEL02,37.0,4.1,16.89756628544272,70.17459636928464,0.08,0.08,Drinks ,electric_scooter ,26.37,82.0,light rain,High,13.4,33.36666667
5337,B949,JAPRES02DEL03,38.0,4.4,26.914142,75.805704,26.944142,75.835704,Buffet ,scooter ,23.75,46.0,haze,Low,6.05,19.98333333
5338,6.50E+01,JAPRES03DEL02,33.0,4.8,26.913483,75.803139,26.993483,75.883139,Meal ,motorcycle ,23.96,28.0,clear sky,High,14.89,31.31666667
5339,BF2F,ALHRES010DEL03,29.0,4.6,16.89756628544272,70.17459636928464,0.03,0.03,Meal ,motorcycle ,26.27,82.0,light rain,High,13.4,33.36666667
5340,A41A,RANCHIRES14DEL02,31.0,4.5,16.89756628544272,70.17459636928464,0.02,0.02,Meal ,motorcycle ,26.25,83.0,light rain,High,13.4,33.36666667
5341,2C32,RANCHIRES05DEL02,29.0,4.6,23.355164,85.324097,23.485164,85.454097,Snack ,motorcycle ,21.21,63.0,scattered clouds,High,21.92,48.3
5342,6FB3,VADRES04DEL01,21.0,4.9,16.89756628544272,70.17459636928464,0.07,0.07,Meal ,scooter ,26.35,82.0,light rain,High,13.4,33.36666667
5343,575E,CHENRES03DEL01,36.0,4.9,13.091809,80.219104,13.201809,80.329104,Meal ,motorcycle ,28.4,86.0,overcast clouds,Very High,26.14,53.51666667
5344,3422,COIMBRES20DEL01,38.0,4.8,10.994136,76.963303,11.064136,77.033303,Snack ,scooter ,25.92,65.0,haze,Moderate,13.49,32.53333333
5345,422B,MUMRES15DEL03,23.0,4.6,19.176269,72.836721,19.236269,72.896721,Drinks ,scooter ,28.14,54.0,smoke,High,11.79,46.58333333
5346,6BF3,JAPRES12DEL03,22.0,4.7,26.902908,75.792934,26.932908,75.822934,Snack ,motorcycle ,23.68,46.0,haze,Low,5.96,21.53333333
5347,3A3A,BANGRES17DEL03,22.0,4.7,12.972532,77.608179,13.002532,77.638179,Drinks ,scooter ,22.86,74.0,haze,Low,6.04,30.75
5348,4A5F,SURRES01DEL01,30.0,4.7,21.186438,72.794115,21.196438,72.804115,Buffet ,motorcycle ,24.95,73.0,mist,Very Low,2.22,11.56666667
5349,B494,JAPRES09DEL01,38.0,4.3,26.911378,75.789034,27.021378,75.899034,Meal ,motorcycle ,23.88,28.0,clear sky,High,20.37,42.08333333
5350,4F5,COIMBRES13DEL02,29.0,4.6,-11.003669,-76.976494,11.053669,77.026494,Meal ,scooter ,25.86,65.0,haze,High,13.4,37.37680289540786
5351,E0A4,BHPRES08DEL01,22.0,4.6,23.232537,77.429845,23.342537,77.539845,Drinks ,motorcycle ,22.04,43.0,clear sky,Very High,31.79,63.86666667
5352,986E,CHENRES04DEL02,20.0,5.0,13.02978,80.208812,13.07978,80.258812,Buffet ,motorcycle ,28.4,81.0,mist,Moderate,11.01,31.15
5353,A694,CHENRES20DEL01,33.0,3.5,12.975996,80.221898,13.085996,80.331898,Drinks ,scooter ,28.52,82.0,overcast clouds,Very High,26.98,80.21666667
5354,66EB,INDORES19DEL03,22.0,4.8,22.745536,75.893106,22.775536,75.923106,Drinks ,motorcycle ,23.1,60.0,haze,Low,6.53,27.58333333
5355,A0EC,SURRES02DEL02,29.0,4.8,21.186608,72.794136,21.266608,72.874136,Meal ,motorcycle ,24.93,43.0,clear sky,High,17.99,35.73333333
5356,499,CHENRES06DEL03,29.0,4.6,-13.054347,-80.257221,13.144347,80.347221,Buffet ,scooter ,28.46,82.0,overcast clouds,High,13.4,37.380754349355996
5357,A8DA,CHENRES07DEL01,29.0,4.9,13.081878,80.248519,13.121878,80.288519,Snack ,scooter ,28.38,81.0,mist,Moderate,9.03,33.21666667
5358,3642,MUMRES16DEL02,20.0,4.8,19.120083,72.907385,19.200083,72.987385,Snack ,scooter ,29.05,54.0,smoke,High,19.11,45.86666667
5359,B605,PUNERES04DEL02,24.0,5.0,18.51421,73.838429,18.53421,73.858429,Snack ,scooter ,22.92,49.0,clear sky,Low,4.29,17.81666667
5360,CC52,GOARES02DEL03,23.0,4.5,15.585658,73.743606,15.615658,73.773606,Meal ,electric_scooter ,28.98,70.0,scattered clouds,Low,6.01,17.03333333
5361,9547,VADRES02DEL02,20.0,4.8,16.89756628544272,70.17459636928464,0.05,0.05,Meal ,electric_scooter ,26.31,82.0,light rain,High,13.4,33.36666667
5362,430,BANGRES19DEL01,50.0,6.0,12.914264,77.6784,13.024264,77.7884,Meal ,electric_scooter ,22.86,74.0,haze,Very High,27.03,55.8
5363,A10D,INDORES11DEL01,21.0,4.7,22.751234,75.88949,22.861234,75.99949,Meal ,electric_scooter ,23.32,43.0,clear sky,High,22.02,43.41666667
5364,B710,PUNERES09DEL03,35.0,4.6,18.536562,73.896485,18.596562,73.956485,Snack ,scooter ,23.03,48.0,clear sky,High,15.37,40.51666667
5365,E041,ALHRES06DEL01,20.0,4.6,16.89756628544272,70.17459636928464,0.01,0.01,Meal ,scooter ,26.22,83.0,light rain,High,13.4,33.36666667
5366,D336,ALHRES010DEL01,35.0,4.0,16.89756628544272,70.17459636928464,0.11,0.11,Meal ,motorcycle ,26.44,81.0,light rain,High,13.4,33.36666667
5367,6F50,MYSRES19DEL02,21.0,4.7,12.334022,76.618203,12.414022,76.698203,Buffet ,motorcycle ,20.8,67.0,clear sky,Moderate,16.37,24.63333333
5368,9445,MUMRES12DEL03,36.0,4.5,19.207222,72.972281,19.297222,73.062281,Snack ,motorcycle ,28.96,52.0,clear sky,High,18.24,37.8
5369,7A8,JAPRES16DEL01,29.0,4.8,26.849596,75.800512,26.889596,75.840512,Drinks ,scooter ,23.38,46.0,haze,Low,8.0,25.5
5370,813D,COIMBRES09DEL02,27.0,4.9,11.008638,76.984311,11.028638,77.004311,Drinks ,scooter ,25.88,65.0,haze,Low,4.59,23.2
5371,6DF3,INDORES11DEL02,27.0,4.9,22.751234,75.88949,22.801234,75.93949,Drinks ,scooter ,23.17,60.0,haze,Moderate,12.32,34.91666667
5372,598D,RANCHIRES16DEL01,34.0,4.3,23.371292,85.327872,23.381292,85.337872,Drinks ,motorcycle ,21.03,78.0,mist,Very Low,2.26,20.8
5373,16D2,CHENRES04DEL01,29.0,4.7,13.02978,80.208812,13.13978,80.318812,Drinks ,motorcycle ,28.44,82.0,overcast clouds,Very High,29.04,80.68333333
5374,A225,COIMBRES16DEL02,26.0,4.8,11.010375,76.95295,11.030375,76.97295,Snack ,motorcycle ,25.87,65.0,haze,Low,4.92,18.6
5375,DBEF,KOCRES20DEL01,35.0,4.9,9.979186,76.317361,10.049186,76.387361,Snack ,motorcycle ,27.0,89.0,mist,High,16.03,43.55
5376,53A9,HYDRES03DEL02,25.0,5.0,17.422819,78.449578,17.552819,78.579578,Buffet ,scooter ,23.68,57.0,haze,Very High,40.03,55.55
5377,2449,HYDRES01DEL02,35.0,4.5,17.410371,78.437225,17.430371,78.457225,Drinks ,motorcycle ,24.05,57.0,haze,Low,5.97,24.86666667
5378,3AE0,MUMRES16DEL01,26.0,4.7,19.120083,72.907385,19.160083,72.947385,Snack ,motorcycle ,29.01,54.0,smoke,Moderate,9.97,36.95
5379,17F7,HYDRES16DEL01,29.0,4.7,17.440827,78.393391,17.510827,78.463391,Meal ,electric_scooter ,23.84,57.0,haze,High,16.25,39.36666667
5380,4323,MYSRES02DEL02,38.0,5.0,12.304569,76.643622,12.354569,76.693622,Drinks ,motorcycle ,20.61,67.0,clear sky,Moderate,12.81,39.9
5381,2240,INDORES08DEL02,30.0,4.9,22.725748,75.898497,22.855747,76.028497,Meal ,motorcycle ,23.3,44.0,clear sky,Very High,30.35,55.45
5382,AD4C,VADRES16DEL01,39.0,4.9,16.89756628544272,70.17459636928464,0.01,0.01,Buffet ,scooter ,26.22,83.0,light rain,High,13.4,33.36666667
5383,C8EE,LUDHRES01DEL02,21.0,4.9,30.873988,75.842739,30.953988,75.922739,Snack ,motorcycle ,23.72,39.0,clear sky,High,17.3,40.31666667
5384,A195,BANGRES15DEL01,38.0,4.9,12.975377,77.696664,13.045377,77.766664,Buffet ,scooter ,22.52,74.0,haze,High,19.23,39.06666667
5385,4623,BANGRES17DEL01,20.0,5.0,12.972532,77.608179,13.082532,77.718179,Snack ,scooter ,22.05,74.0,haze,Very High,28.45,54.66666667
5386,5084,CHENRES14DEL02,32.0,4.3,13.026279,80.174568,13.046279,80.194568,Drinks ,motorcycle ,28.38,81.0,mist,Low,5.86,30.5
5387,690B,JAPRES13DEL01,25.0,4.6,26.846156,75.8023,26.916156,75.8723,Meal ,motorcycle ,23.77,46.0,haze,Moderate,14.17,28.4
5388,9825,RANCHIRES17DEL01,36.0,4.8,23.374878,85.335739,23.384878,85.345739,Buffet ,scooter ,21.04,78.0,mist,Very Low,3.05,14.81666667
5389,775C,MYSRES11DEL01,29.0,4.8,12.323225,76.630028,12.363225,76.670028,Snack ,scooter ,20.61,67.0,clear sky,Moderate,9.16,26.38333333
5390,C90E,ALHRES17DEL03,25.0,4.8,25.45235,81.841889,25.54235,81.931889,Drinks ,scooter ,25.19,43.0,clear sky,High,17.18,44.76666667
5391,792D,COIMBRES05DEL02,33.0,4.8,11.022169,76.999594,11.072169,77.049594,Snack ,motorcycle ,26.06,65.0,haze,Moderate,9.87,27.38333333
5392,778,CHENRES15DEL02,26.0,4.9,13.026286,80.275235,13.156286,80.405235,Buffet ,motorcycle ,28.48,76.0,overcast clouds,Very High,24.42,66.28333333
5393,ADD9,BANGRES09DEL03,21.0,4.6,12.934179,77.615797,13.024179,77.705797,Meal ,scooter ,22.77,74.0,haze,High,17.66,43.03333333
5394,8DA8,HYDRES01DEL01,31.0,4.8,17.410371,78.437225,17.450371,78.477225,Drinks ,scooter ,24.08,57.0,haze,Moderate,9.22,34.66666667
5395,2B35,VADRES02DEL02,36.0,4.7,16.89756628544272,70.17459636928464,0.05,0.05,Buffet ,scooter ,26.31,82.0,light rain,High,13.4,33.36666667
5396,8F1B,SURRES05DEL02,32.0,4.4,21.175104,72.804342,21.305104,72.934342,Snack ,motorcycle ,24.89,42.0,clear sky,Very High,27.93,57.65
5397,5539,MUMRES03DEL02,35.0,4.9,19.22384,72.841347,19.27384,72.891347,Meal ,scooter ,29.01,53.0,clear sky,High,10.56,31.36666667
5398,60C5,COIMBRES20DEL01,20.0,4.8,10.994136,76.963303,11.104136,77.073303,Snack ,motorcycle ,26.05,65.0,haze,High,20.02,45.25
5399,B97F,COIMBRES11DEL01,39.0,4.8,11.001753,76.986241,11.111753,77.096241,Buffet ,motorcycle ,26.08,65.0,haze,Very High,24.44,49.9
5400,590C,COIMBRES20DEL01,39.0,5.0,10.994136,76.963303,11.004136,76.973303,Meal ,scooter ,25.82,65.0,haze,Very Low,2.29,9.183333333
5401,5066,PUNERES01DEL01,29.0,4.0,18.569156,73.774723,18.579156,73.784723,Meal ,motorcycle ,22.47,50.0,clear sky,Low,4.47,14.15
5402,A79,MYSRES010DEL01,37.0,4.5,12.321214,76.621094,12.431214,76.731094,Drinks ,motorcycle ,20.62,67.0,clear sky,High,22.84,44.16666667
5403,54B8,VADRES14DEL01,26.0,4.6,22.311603,73.165012,22.381603,73.235012,Meal ,scooter ,25.99,57.0,haze,Moderate,13.56,31.08333333
5404,D801,DEHRES01DEL01,37.0,4.9,16.89756628544272,70.17459636928464,0.11,0.11,Meal ,scooter ,26.44,81.0,light rain,High,13.4,33.36666667
5405,6CBF,MYSRES13DEL03,25.0,4.5,12.310972,76.659264,12.340972,76.689264,Meal ,motorcycle ,20.61,67.0,clear sky,Low,6.85,19.55
5406,7690,MUMRES01DEL01,20.0,5.0,19.12663,72.829976,19.16663,72.869976,Drinks ,motorcycle ,28.85,54.0,smoke,Moderate,8.46,40.9
5407,B435,INDORES11DEL02,29.0,4.9,22.751234,75.88949,22.881234,76.01949,Snack ,motorcycle ,23.23,44.0,clear sky,Very High,31.11,54.38333333
5408,667F,PUNERES13DEL02,25.0,4.6,18.56245,73.916619,18.69245,74.046619,Snack ,scooter ,23.6,46.0,clear sky,Very High,29.32,66.85
5409,3907,CHENRES17DEL02,29.0,4.8,13.045479,80.23311,13.065479,80.25311,Drinks ,scooter ,28.42,81.0,mist,Low,5.08,24.36666667
5410,AFCE,INDORES010DEL02,28.0,4.7,22.75004,75.902847,22.80004,75.952847,Meal ,scooter ,23.17,60.0,haze,Moderate,12.14,26.0
5411,3FD0,INDORES19DEL01,22.0,4.9,22.745536,75.893106,22.855536,76.003106,Snack ,motorcycle ,23.32,43.0,clear sky,High,26.6,49.48333333
5412,1EC4,PUNERES12DEL02,29.0,4.6,18.520016,73.830547,18.600016,73.910547,Buffet ,scooter ,22.96,48.0,clear sky,High,15.99,40.78333333
5413,9C05,SURRES07DEL02,38.0,4.8,21.170798,72.790489,21.190798,72.810489,Drinks ,electric_scooter ,24.99,73.0,mist,Very Low,3.28,21.01666667
5414,BAC1,SURRES04DEL01,34.0,4.7,21.173493,72.801953,21.213493,72.841953,Meal ,scooter ,24.92,73.0,mist,Moderate,8.48,25.1
5415,3511,CHENRES03DEL02,30.0,4.1,13.091809,80.219104,13.141809,80.269104,Buffet ,motorcycle ,28.4,82.0,overcast clouds,High,22.03,50.38333333
5416,DF33,GOARES09DEL03,37.0,4.3,15.303897,73.914336,15.393897,74.004336,Buffet ,scooter ,28.81,73.0,broken clouds,High,23.3,37.83333333
5417,656,JAPRES010DEL03,34.0,3.5,26.921411,75.793604,27.011411,75.883604,Snack ,scooter ,23.9,28.0,clear sky,High,18.36,37.9
5418,77D1,JAPRES20DEL02,37.0,3.8,26.956431,75.776649,27.086431,75.906649,Snack ,scooter ,23.53,29.0,clear sky,Very High,31.93,67.55
5419,8A3C,HYDRES14DEL01,21.0,4.9,17.426228,78.407495,17.436228,78.417495,Buffet ,scooter ,23.77,57.0,haze,Very Low,3.09,12.88333333
5420,8AC2,RANCHIRES20DEL02,33.0,4.1,23.39925,85.390464,23.52925,85.520464,Meal ,scooter ,21.16,61.0,scattered clouds,High,22.77,38.66666667
5421,67CC,RANCHIRES01DEL03,36.0,3.7,23.416792,85.316842,23.506792,85.406842,Meal ,scooter ,21.07,64.0,scattered clouds,High,18.92,33.13333333
5422,DF21,AGRRES14DEL01,29.0,4.9,27.16185,78.040165,27.17185,78.050165,Drinks ,scooter ,25.86,37.0,clear sky,Low,3.4,22.48333333
5423,6C27,CHENRES18DEL02,35.0,4.7,12.981615,80.231598,13.001615,80.251598,Drinks ,scooter ,28.55,81.0,mist,Low,6.17,27.03333333
5424,B1A6,RANCHIRES19DEL02,30.0,4.6,23.333017,85.3172,23.383017,85.3672,Drinks ,scooter ,21.05,78.0,mist,Low,8.76,32.7
5425,DEAE,LUDHRES13DEL02,34.0,3.8,30.893234,75.82172,31.023234,75.95172,Meal ,scooter ,23.46,39.0,clear sky,Very High,43.47,52.83333333
5426,2696,BANGRES17DEL01,27.0,4.8,12.972532,77.608179,12.982532,77.618179,Snack ,scooter ,23.13,73.0,haze,Very Low,2.12,13.81666667
5427,CD7,RANCHIRES03DEL01,29.0,4.6,16.89756628544272,70.17459636928464,0.01,0.01,Drinks ,motorcycle ,26.22,83.0,light rain,High,13.4,33.36666667
5428,D2F3,KNPRES05DEL02,33.0,4.9,26.479108,80.315042,26.529108,80.365042,Snack ,motorcycle ,25.65,42.0,clear sky,Moderate,11.87,33.06666667
5429,AD88,BANGRES17DEL02,27.0,4.7,12.972532,77.608179,13.022532,77.658179,Snack ,motorcycle ,22.58,74.0,haze,Moderate,8.64,29.35
5430,605C,VADRES010DEL02,28.0,4.4,22.310329,73.169083,22.330329,73.189083,Meal ,motorcycle ,25.99,57.0,haze,Very Low,4.93,11.23333333
5431,73D1,HYDRES09DEL02,27.0,4.1,17.431668,78.408321,17.481668,78.458321,Meal ,scooter ,23.94,57.0,haze,High,15.45,39.45
5432,C2FA,KOCRES15DEL02,23.0,4.8,10.027364,76.308258,10.107364,76.388258,Snack ,scooter ,26.87,89.0,mist,Moderate,16.08,37.53333333
5433,5ED8,INDORES08DEL01,25.0,5.0,22.725748,75.898497,22.735747,75.908497,Buffet ,scooter ,23.03,60.0,haze,Very Low,2.18,13.71666667
5434,4C0E,RANCHIRES13DEL03,24.0,4.9,23.374989,85.335486,23.464989,85.425486,Drinks ,scooter ,21.21,78.0,mist,High,17.33,49.0
5435,CCF,PUNERES18DEL02,29.0,5.0,18.593481,73.785901,18.673481,73.865901,Buffet ,motorcycle ,22.75,49.0,clear sky,High,17.7,38.21666667
5436,29CF,JAPRES010DEL03,26.0,4.8,26.921411,75.793604,27.011411,75.883604,Buffet ,motorcycle ,23.9,28.0,clear sky,High,18.36,35.9
5437,7C10,COIMBRES09DEL01,38.0,4.2,11.008638,76.984311,11.118638,77.094311,Drinks ,motorcycle ,26.1,65.0,haze,High,22.51,49.36666667
5438,4317,MUMRES05DEL02,37.0,4.6,18.927584,72.832585,18.947584,72.852585,Meal ,scooter ,29.05,54.0,smoke,Low,4.2,20.66666667
5439,252A,BANGRES01DEL02,37.0,4.7,12.933284,77.615428,13.013284,77.695428,Meal ,motorcycle ,22.86,74.0,haze,High,16.69,43.1
5440,3510,VADRES18DEL02,39.0,4.9,16.89756628544272,70.17459636928464,0.13,0.13,Buffet ,motorcycle ,26.48,81.0,light rain,High,13.4,33.36666667
5441,E225,LUDHRES05DEL01,25.0,4.9,30.905562,75.832841,30.945562,75.872841,Buffet ,electric_scooter ,23.81,38.0,clear sky,Low,9.16,21.2
5442,3A9F,JAPRES12DEL02,39.0,4.1,26.902908,75.792934,27.032908,75.922934,Drinks ,motorcycle ,23.79,29.0,clear sky,Very High,30.85,65.95
5443,696B,BANGRES18DEL02,30.0,4.6,12.913041,77.683237,12.933041,77.703237,Drinks ,electric_scooter ,23.49,73.0,haze,Low,5.65,27.35
5444,8C08,VADRES18DEL02,21.0,4.3,16.89756628544272,70.17459636928464,0.02,0.02,Meal ,motorcycle ,26.25,83.0,light rain,High,13.4,33.36666667
5445,DC35,KOCRES08DEL01,32.0,4.6,9.985497,76.276999,9.995497,76.286999,Meal ,scooter ,27.0,79.0,clear sky,Very Low,2.0,6.85
5446,C88E,KOCRES010DEL01,30.0,4.8,10.035573,76.336958,10.145573,76.446958,Drinks ,motorcycle ,26.98,89.0,mist,Very High,26.03,64.13333333
5447,3AB8,PUNERES05DEL01,22.0,4.6,18.543626,73.905101,18.553626,73.915101,Drinks ,scooter ,23.02,48.0,clear sky,Very Low,2.25,16.16666667
5448,E236,AGRRES13DEL01,35.0,4.8,27.159795,78.04299,27.269795,78.15299,Buffet ,motorcycle ,25.54,38.0,clear sky,Very High,31.68,50.3
5449,8.00E+18,MYSRES010DEL03,34.0,4.7,12.321214,76.621094,12.381214,76.681094,Meal ,motorcycle ,20.81,67.0,clear sky,Moderate,16.81,30.33333333
5450,4C7,SURRES12DEL01,29.0,4.6,21.183434,72.814492,21.223434,72.854492,Snack ,scooter ,25.0,73.0,mist,Low,8.56,27.55
5451,5C0A,RANCHIRES08DEL01,38.0,4.7,23.353783,85.326967,23.363783,85.336967,Meal ,electric_scooter ,21.06,78.0,mist,Very Low,2.37,10.0
5452,7C30,SURRES02DEL02,30.0,4.6,21.186608,72.794136,21.266608,72.874136,Snack ,motorcycle ,24.93,43.0,clear sky,High,17.99,39.93333333
5453,BC37,COIMBRES16DEL01,32.0,4.9,11.010375,76.95295,11.080375,77.02295,Drinks ,motorcycle ,25.95,65.0,haze,Moderate,13.76,40.28333333
5454,88D8,COIMBRES16DEL02,24.0,4.4,11.010375,76.95295,11.090375,77.03295,Snack ,motorcycle ,25.95,65.0,haze,High,17.37,37.5
5455,5C76,CHENRES04DEL02,25.0,4.0,13.02978,80.208812,13.15978,80.338812,Buffet ,motorcycle ,28.44,82.0,overcast clouds,Very High,32.2,77.15
5456,D8B5,GOARES02DEL01,38.0,4.9,15.585658,73.743606,15.595658,73.753606,Snack ,scooter ,28.94,70.0,scattered clouds,Very Low,2.72,13.05
5457,83FF,CHENRES19DEL01,32.0,3.5,12.986047,80.218114,13.096047,80.328114,Snack ,motorcycle ,28.5,82.0,overcast clouds,Very High,29.43,73.7
5458,A3E8,HYDRES13DEL03,23.0,4.6,17.431477,78.40035,17.521477,78.49035,Snack ,motorcycle ,23.7,57.0,haze,High,22.48,50.61666667
5459,9074,SURRES04DEL02,38.0,4.3,21.173493,72.801953,21.253493,72.881953,Drinks ,motorcycle ,24.93,43.0,clear sky,High,15.56,43.03333333
5460,2169,HYDRES04DEL01,22.0,4.4,17.411028,78.329645,17.451028,78.369645,Drinks ,motorcycle ,23.55,57.0,haze,Moderate,13.61,32.43333333
5461,C88,RANCHIRES08DEL01,28.0,4.8,23.353783,85.326967,23.423783,85.396967,Meal ,motorcycle ,21.26,78.0,mist,High,16.38,39.46666667
5462,9CE8,CHENRES05DEL01,34.0,4.7,13.058616,80.264151,13.068616,80.274151,Meal ,motorcycle ,28.42,81.0,mist,Low,2.55,14.28333333
5463,DCE3,KOLRES19DEL03,39.0,4.9,22.5491,88.400467,22.5791,88.430467,Meal ,motorcycle ,28.01,65.0,haze,Low,5.77,12.91666667
5464,6A7F,SURRES06DEL02,39.0,4.8,21.185047,72.80859,21.235047,72.85859,Drinks ,motorcycle ,24.95,73.0,mist,Moderate,11.12,36.36666667
5465,A0B7,MYSRES07DEL01,37.0,5.0,12.325461,76.632278,12.335461,76.642278,Drinks ,motorcycle ,20.55,67.0,clear sky,Very Low,3.01,17.61666667
5466,2CA1,BANGRES07DEL03,26.0,4.9,12.978453,77.643685,13.038453,77.703685,Buffet ,electric_scooter ,22.52,74.0,haze,Moderate,11.86,32.73333333
5467,93DB,INDORES18DEL02,20.0,4.5,22.753839,75.897429,22.803839,75.947429,Buffet ,motorcycle ,23.17,60.0,haze,Moderate,12.44,26.2
5468,D82B,AGRRES16DEL01,37.0,4.6,16.89756628544272,70.17459636928464,0.04,0.04,Meal ,electric_scooter ,26.29,82.0,light rain,High,13.4,33.36666667
5469,8283,VADRES04DEL03,24.0,4.5,16.89756628544272,70.17459636928464,0.03,0.03,Buffet ,electric_scooter ,26.27,82.0,light rain,High,13.4,33.36666667
5470,4C43,VADRES010DEL02,33.0,4.6,22.310329,73.169083,22.330329,73.189083,Meal ,motorcycle ,25.99,57.0,haze,Very Low,4.93,11.23333333
5471,4B11,MYSRES11DEL02,38.0,4.0,12.323225,76.630028,12.373225,76.680028,Drinks ,scooter ,20.81,67.0,clear sky,Moderate,10.3,34.65
5472,343E,RANCHIRES08DEL01,29.0,4.6,23.353783,85.326967,23.463783,85.436967,Drinks ,scooter ,21.26,63.0,scattered clouds,High,18.0,43.88333333
5473,CF3F,LUDHRES20DEL02,37.0,3.5,30.885915,75.788259,30.965915,75.868259,Buffet ,scooter ,23.81,38.0,clear sky,High,21.26,33.58333333
5474,8AAA,SURRES17DEL03,32.0,4.1,21.149569,72.772697,21.179569,72.802697,Drinks ,electric_scooter ,24.94,73.0,mist,Low,6.63,27.35
5475,3DAD,MUMRES19DEL01,36.0,4.6,19.131141,72.813074,19.14114,72.823074,Drinks ,motorcycle ,28.99,54.0,smoke,Low,3.46,27.73333333
5476,2ED6,HYDRES17DEL01,21.0,4.9,17.451976,78.385883,17.461976,78.395883,Snack ,motorcycle ,23.81,57.0,haze,Very Low,3.86,15.11666667
5477,C1C9,KNPRES19DEL01,26.0,4.7,26.49095,80.318656,26.53095,80.358656,Buffet ,motorcycle ,25.66,42.0,clear sky,Low,9.25,22.63333333
5478,6471,CHENRES06DEL01,22.0,4.6,13.054347,80.257221,13.164347,80.367221,Drinks ,scooter ,28.45,86.0,overcast clouds,Very High,25.91,73.03333333
5479,B74A,INDORES06DEL01,26.0,4.7,22.728163,75.884212,22.738163,75.894212,Snack ,motorcycle ,23.08,60.0,haze,Very Low,2.2,14.71666667
5480,2674,SURRES15DEL01,21.0,4.7,21.160522,72.771477,21.200522,72.811477,Drinks ,scooter ,24.99,73.0,mist,Low,7.31,28.5
5481,8B9,CHENRES14DEL03,29.0,4.6,13.026279,80.174568,13.086279,80.234568,Drinks ,motorcycle ,28.35,81.0,mist,High,13.58,47.66666667
5482,7B0C,MUMRES18DEL01,37.0,4.8,19.1093,72.825451,19.1193,72.835451,Buffet ,motorcycle ,29.0,54.0,smoke,Low,3.2,24.55
5483,3FBF,BANGRES08DEL02,28.0,4.8,12.906229,77.596791,12.956229,77.646791,Snack ,motorcycle ,23.43,73.0,haze,High,13.98,41.71666667
5484,754F,SURRES05DEL01,35.0,4.8,21.175104,72.804342,21.215104,72.844342,Buffet ,scooter ,24.92,73.0,mist,Low,8.23,25.95
5485,5C9D,JAPRES01DEL03,29.0,4.5,26.90519,75.810753,26.96519,75.870753,Buffet ,electric_scooter ,23.95,46.0,haze,Moderate,12.74,27.21666667
5486,1F38,PUNERES04DEL01,22.0,4.8,18.51421,73.838429,18.55421,73.878429,Buffet ,electric_scooter ,23.1,49.0,clear sky,Moderate,8.57,25.06666667
5487,4D3C,VADRES12DEL03,33.0,4.2,16.89756628544272,70.17459636928464,0.06,0.06,Snack ,motorcycle ,26.33,82.0,light rain,High,13.4,33.36666667
5488,253C,SURRES19DEL03,21.0,4.8,21.149669,72.772629,21.209669,72.832629,Buffet ,motorcycle ,24.93,73.0,mist,Moderate,12.56,30.53333333
5489,199C,CHENRES18DEL02,39.0,4.7,12.981615,80.231598,13.111615,80.361598,Buffet ,scooter ,28.5,82.0,overcast clouds,Very High,29.99,81.23333333
5490,A901,VADRES02DEL01,29.0,4.6,16.89756628544272,70.17459636928464,0.04,0.04,Meal ,motorcycle ,26.29,82.0,light rain,High,13.4,33.36666667
5491,B7A5,MUMRES20DEL03,35.0,4.5,19.103249,72.846749,19.193249,72.936749,Drinks ,scooter ,27.73,54.0,smoke,Very High,31.67,71.48333333
